cif_id,orgkey,cust_first_name,cust_middle_name,cust_last_name,cust_dob,cust_type,gender,marital_status,education,pan,email,preferredphone,cin,fax,ssn,url,zip,city,flg1,flg2,flg3,name,notes,phone,state,alert1,alert2,alert3,dsa_id,gcifid,rating,region,sector,status,tmdate,amount1,amount2,amount3,amount4,amount5,amount6,amount7,amount8,amount9,bank_id,boaclid,corp_id,country,dtdate1,dtdate2,dtdate3,dtdate4,dtdate5,dtdate6,dtdate7,dtdate8,dtdate9,duedate,groupid,intwfid,isdummy,manager,negated,orgname,orgtype,siccode,tds_tbl,xmldata,addname1,addname2,addname3,addname4,addname5,amount10,amount11,amount12,category,checksum,fax_home,idtyper1,idtyper2,idtyper3,idtyper4,idtyper5,industry,isrouted,kyc_date,slalevel,spouseid,uniqueid,accountid,assistant,backendid,birth_day,custclass,cust_hlth,esc_level,extension,intfield1,intfield2,intfield3,intfield4,intfield5,iscorprep,licenseno,name_alt1,nick_name,parentorg,pref_code,processid,psprt_det,purgeflag,secure_id,staffflag,stagename,startdate,strfield1,strfield2,strfield3,strfield4,strfield5,strfield6,strfield7,strfield8,strfield9,subsector,suspended,tds_cifid,userflag1,userflag2,userflag3,userflag4,assignedto,birth_year,competitor,crncy_code,email_home,email_palm,escrulenum,hshlduflag,ismcedited,istampered,maidenname,namesuffix,occupation,ownergroup,passportno,persontype,phone_cell,phone_home,ratingdate,riskrating,routedtime,salutation,short_name,strfield10,strfield11,strfield12,strfield13,strfield14,strfield15,strfield16,strfield17,strfield18,strfield19,strfield20,strfield21,strfield22,subsegment,accounttype,birth_month,blacklisted,bocreatedby,card_holder,currentstep,dateofdeath,designation,extensionid,householdid,lead_source,mother_name,numofnegesc,numofposesc,oldentityid,otuoldcifid,owneduserid,phone_home2,rating_code,rm_group_id,sector_code,status_code,tatduration,tds_cust_id,tfpartyflag,autoapproval,bomodifiedby,core_cust_id,corprepcount,created_from,esc_due_time,fatcaremarks,groupid_code,introducerid,mluserfield1,mluserfield2,mluserfield3,mluserfield4,mluserfield5,mluserfield6,mluserfield7,mluserfield8,mluserfield9,placeofbirth,prioritycode,procesclevel,purgeremarks,recordstatus,revenueunits,routerulenum,submitforkyc,tabvalidator,tds_tbl_code,tickersymbol,uniqueidtype,accessownerbc,address_line1,address_line2,address_line3,annualrevenue,bodatecreated,createduserid,currnumnegesc,currnumposesc,customerminor,customertrade,cust_language,enable_alerts,futureprocess,householdname,internalscore,introd_status,intuserfield1,intuserfield2,intuserfield3,intuserfield4,intuserfield5,manualrouting,mluserfield10,mluserfield11,negated_notes,oldentitytype,photograph_id,preferredname,previous_name,processstatus,segupdatedate,seniorcitizen,struserfield1,struserfield2,struserfield3,struserfield4,struserfield5,struserfield6,struserfield7,struserfield8,struserfield9,suspend_notes,tertiaryrm_id,add1_last_name,add2_last_name,add3_last_name,add4_last_name,add5_last_name,bodatemodified,concurdetect_x,converted_date,countryofbirth,customernreflg,cust_community,cust_hlth_code,cust_type_code,dateuserfield1,dateuserfield2,dateuserfield3,dateuserfield4,dateuserfield5,delinquencyflg,dual_last_name,introducername,kyc_reviewdate,lasteditedpage,manageropinion,nativelangcode,nativelangname,negated_reason,physical_state,preferredemail,primary_sol_id,procescduetime,processgroupid,proofofageflag,psprt_exp_date,routeruleforbc,secondaryrm_id,securityglhint,securityguhint,securityilhint,securityiuhint,stopescalation,strfield6_alt1,struserfield10,struserfield11,struserfield12,struserfield13,struserfield14,struserfield15,struserfield16,struserfield17,struserfield18,struserfield19,struserfield20,struserfield21,struserfield22,struserfield23,struserfield24,struserfield25,struserfield26,struserfield27,struserfield28,struserfield29,struserfield30,subsector_code,suspend_reason,uniqueidnumber,add1_first_name,add2_first_name,add3_first_name,add4_first_name,add5_first_name,assignedtogroup,blacklist_notes,chargelevelcode,currstepduedate,cust_commu_code,dual_first_name,entity_cre_flag,escalationattr1,escalationattr2,escalationattr3,incrementaldate,nativelangtitle,nat_id_card_num,nocurstepassign,occupation_code,ownedlocationid,potentialcrline,pref_code_rcode,prevstependdate,primarypersonid,salutation_code,short_name_alt1,staffemployeeid,totalcrexposure,zakat_deduction,accessowneragent,accessownergroup,add1_middle_name,add2_middle_name,add3_middle_name,add4_middle_name,add5_middle_name,assignedbyuserid,availablecrlimit,blacklist_reason,custcreationmode,deliquencyperiod,dual_middle_name,editedlocationid,enrollmentstatus,minor_guard_code,minor_guard_name,numberofproducts,psprt_issue_date,routeruleforuser,constitution_code,createdbysystemid,createdlocationid,creditbureauscore,currentcrexposure,custstatuschgdate,cust_staff_status,dateofbecomingnre,document_received,freezeproductsale,isebankingenabled,lastoperperformed,lastsubmitteddate,onetime_oldcustid,preferredcalendar,relationshipmgrid,relationshipvalue,relationship_type,routeruleforgroup,short_name_native,accessownersegment,assignedlocationid,dateofnotification,defaultaddresstype,firstbcassignownid,firstgrassignownid,introd_status_code,maidennameofmother,modifiedbysystemid,nrebecomingorddate,oldentitycreatedon,preferredchannelid,preferredemailtype,preferredphonetype,proofofagedocument,relationshipfield1,relationshipfield2,relationshipfield3,relationshipoffer1,relationshipoffer2,relationship_level,risk_profile_score,segmentation_class,short_name_native1,stopprocescalation,accessassigneeagent,core_introd_cust_id,cust_last_name_alt1,cust_pref_till_date,father_husband_name,introducername_alt1,issmsbankingenabled,iswapbankingenabled,nativelangcode_code,transferredbyuserid,asset_classification,combinedstatementflg,cust_first_name_alt1,cust_health_ref_code,cust_swift_code_desc,defaultchannel_alert,firstuserassignownid,introducersalutation,introducerstatuscode,minorattainmajordate,nativelangtitle_code,constitution_ref_code,customerprofitability,cust_last_name_native,cust_middle_name_alt1,is_swift_code_of_bank,minor_guard_name_alt1,customerrelationshipno,cust_first_name_native,cust_last_name_native1,interface_reference_id,introd_salutation_code,primary_service_centre,smsbankingmobilenumber,creditbureaudescription,creditbureaurequestdate,cust_first_name_native1,cust_middle_name_native,first_product_processor,offline_cum_debit_limit,relationshipcreatedbyid,relationshipopeningdate,alreadycreatedinebanking,creditscorerequestedflag,cust_middle_name_native1,islamic_banking_customer,lastforeigntaxreviewdate,nextforeigntaxreviewdate,risk_profile_expiry_date,sencitizenapplicabledate,sencitizenconversionflag,creditbureauscorevalidity,foreignacctaxreportingreq,foreigntaxreportingstatus,preferred_mobile_alert_no,credithistoryrequestedflag,foreigntaxreportingcountry,customer_level_provisioning,preferred_mobile_alert_type,updated_at
DLNLEG4364644,R48318099,SAGARMATHA TRADERS PVT. LTD.,,,1900-01-01T00:00:00.000000,LEGAL,,,,601613104,sagarmathatraders865@outlook.com,-9852499140,,,,,12345,KATHM,,,,GLACIER I.T. SOLUTION TRADING PVT. LTD.,,,KATHM,,,,,,SATIS,BAG,13,OTH,2022-12-23T19:20:04,0,,,,,,,,,1,,33052,NP,,,,,,,,,,,,,N,FINADM,,,,,TAX15,,,,,,,,,,,,,,,,,,,,,,,,1732920,,,,,,,,,,,,,N,,,,,,,,N,,,,,,,,,,,,,,10.4,N,,,,,,,,,NPR,,,,,,,,,NOT A,,,,,,,MRISK,,M/S,GLACIER,,,,,,,,,,,,,,Sub Class A,,,,401072,,,,,,,,,,,,,2,,,,,,,,N,,401046,48318099,,,,,NGRP,R48306831,,,,,,,,,,,MRISK,,,A,,,,,TAX15,,,400000,NHYOKHA-28,,KATHMANDU,,2014-03-26T15:01:53,2,,,,,,N,,,,WALK,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-06T18:56:26,,,,N,,,,,,,,,,,,,,justifies income,INFENG,,,Y,,48,,,,,,,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,N,,10.4,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,M/S,,,,,,19,,,,,,,,,,,,,,,,,,,PRIVA,,,,,2014-03-26T12:00:00.000000,,,,,,,,,0,,,,,,Preferential Banking,,,Registered,,,IBD,,,,,,,,,,,,,,,,Class A,,N,,48306831,,,,,,,,,,,,,,,,,,,,PRIVA,,,,,,,,,,,,,,,,,,,,2014-03-26T00:00:00.000000,,,,N,,,,,,,,,,,,,,29:18.6
DLNIND3296265,319749297,Buddhiraj,Bishal,Sharma,1988-02-17T00:00:00.000000,INDIVIDUAL,M,TRUE,,,buddhiraj368@gmail.com,-9870271919,,,,,977000,,,,,SHYAM CHAUDHARY,,,BARDI,,,,,,,JAN,,OTH,2022-12-23T19:20:04,,,,,,,,,,1,,,NP,,,,,,,,,,,,,N,FINADM,N,,Account,,TAX6,,,,,,,,,,,,,,,,,,,,,,,,1598614,,,17,,NORMA,,,,,,,0,N,,,,,,,,Y,,N,,,,,,,,,,,,,N,,,,,,,1988,,NPR,,,,,,,,,NOT A,,,,,,,LRISK,,MR,SHYAM CHAU,,,,,,,,,,,,,,Sub Class A,,2,N,400139,N,,,,,,,,,,,319749297,2,,,,,OTH,,,N,,400139,319749297,,,,,NGRP,,,,,,,,,,,,LRISK,,,A,,,,Retail_Customer_GE=Y|Retail_Customer_DE=Y,,,Passport Number,400000,"BARBARDIYA-10, BARDIYA","BARBARDIYA-10, BARDIYA",,,2018-03-26T17:58:01,1,,,N,,INFENG,N,,,,ECT,,,,,,,,,,,,SHYAM CHAUDHARY,,,,N,,,,,,,,,,,,,,,,,2018-03-26T17:59:27,1,,,N,HINDU,,6.1,,,,,,,,,,,,INFENG,,,Y,NICA@FIN10MIGRA.COM,31,,,,,,,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HINDU,,Y,,,,2018-11-07T17:09:02,,32335,,,,,,,,,,,,,,19,,,,,,,,,N,,,,,,,,,,INDIV,SYSTEM,,,,2018-03-26T00:00:00.000000,,,,,N,C,,,0,,,,,,Preferential Banking,,,Mailing,,,,,,,,,COMMEML,COMMPH1,,,,,,,,,CLSA,,N,,,,2018-03-26T00:00:00.000000,,,,,,,,N,,NORMA,,,,M/S,,,,INDIV,,,,N,,,,,,,,,,,,,,0,400139,2018-03-26T00:00:00.000000,,,,,,,,2048-02-17T00:00:00.000000,,,,,,,,,,29:18.6
DLNIND3564571,R02169468,Posraj,Shankar,Timalsina,1973-12-04T00:00:00.000000,INDIVIDUAL,M,TRUE,,,posraj223@gmail.com,-9850250827,,,,,97700,JHAPA,,,,KAMAL BAHADUR GURUNG,,,JHAPA,,,,,,,MEC,,,2022-12-23T19:20:04,,,,,,,,,,1,,,NP,,,,,,,,,,,R02169468,,N,FINADM,N,,Account,,TAX6,,,,,,,,,,,,,,,,,,,,,SLA1,,1146/870,6686332,,,4,,,,,,,,,,N,,,,,PSAGR,,,N,,N,,2022-07-04T19:37:28,,,,,,,,,,,N,,,,,,,1973,,,,,,,,N,,,FARME,,,,9.77984E+12,,,LRISK,,MR,KAMAL,,,,,,,,,,,,,,Sub Class A,,12,N,7,,,,,,,,,,,,,1,,,,,OTH,,,N,,2,RC2159981,,,,,,,,,,,,,,,,,,,LOW TURNOVER,A,,,,Retail_Customer_GE=Y|Retail_Customer_DE=Y,,,IDTypeR7,1,MUNAL TOLE,,BIRTAMOD MUNICIPALITY,,2022-07-04T19:37:28,7,,,N,,INFENG,N,,,,,,,,,,,,,,,,KAMAL,,,,N,,,,,,,,,,,,,,,,,2022-07-04T19:37:28,3,,,N,HINDU,,,,,,,,,,,,Normal,,INFENG,,,Y,NA@NICASIABANK.COM,9,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HINDU,,Y,,,,2022-07-04T19:37:28,,,,,,,,,,,,,,,400138,19,,,,,,,,,,,,,,,,,,,INDIV,CRM,1,,,,,,N,,N,C,,,,7,,,,,Preferential Banking,,,Mailing,,,,AGRICULTURE,,,,,COMMEML,CELLPH,,,,,,,,,CLSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-03T00:00:00.000000,,,,,,,,2033-12-04T00:00:00.000000,,,,,,,,,,29:18.6
DLNIND1014061,R00625845,Prajina,Kumari,Pandey,1995-02-20T00:00:00.000000,INDIVIDUAL,F,TRUE,,,prajina851@gmail.com,-9853182852,,,,,97700,,,,,ROSHANI GAUTAM,,,MYAGD,,,,,,,GAN,,,2023-01-14T14:44:36,,,,,,,,,,1,,,NP,,,,,,,,,,,R00625845,,N,FINADM,N,,Account,,TAX6,,,,,,,,,,,,,,,,,,,,,SLA1,,49-0-069-03280,3097085,,,20,,,,,,,,,,N,,,,,EDCOL,,,N,,N,,2023-01-14T14:44:36,,,,,,,,,,,N,,,,,,,1995,,NPR,,,,,Y,N,,,SERVI,,,,9.77986E+12,,,LRISK,,MISS,ROSHANI,,,,,,,,,,,,,,Sub Class A,,2,N,7,,,,,,,,,,,,,1,,,,,OTH,,,N,,423687,RC625830,,A,,,,R00507884,,,,,,,,,,,,,LOW INCOME,A,,,N,Retail_Customer_GE=Y|Retail_Customer_DE=Y,,,IDTypeR7,1,BANK ROAD,,BENI,,2019-10-17T13:41:08,7,,,N,,INFENG,N,,,,,,,,,,,,,,,,ROSHANI,,,,N,,,,,,,,,,,,,,,,,2023-01-14T14:44:36,9,,,N,HINDU,,6.1,,,,,,,,SANTOSH DHAKAL,,Normal,,INFENG,,,Y,,H7,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HINDU,,Y,,,,2023-01-14T14:44:36,,,,,,,,,,,,,,,400138,19,,,,,,,,,N,,,1,,,,,,,INDIV,CRM,1,,,,,,N,,N,E,2023-01-14T12:44:05,,,7,,,,,Preferential Banking,,,Mailing,,,,,,,,,,CELLPH,,,,,,,,,CLSA,,,,,,,,,N,N,,,,,,,,,,,,,,INDIV,,,,,,,,,,,,,,,,,,,423192,2019-10-16T00:00:00.000000,,,,N,,,,2055-02-20T12:00:00.000000,,,,,,,,,,29:18.6
DLNIND5908243,R01911516,Drrajendra,Narayan,Timalsina,1997-09-15T00:00:00.000000,INDIVIDUAL,M,TRUE,,,drrajendra247@gmail.com,-9847887601,,,,,977,JAJAR,,,,BHARATI KUMARI KHATRI,,,JAJAR,,,,,,,BAG,,,2022-12-23T19:20:04,,,,,,,,,,1,,,NP,,,,,,,,,,,R01911516,,N,FINADM,N,,Account,,TAX6,,,,,,,,,,,,,,,,,,,,,SLA1,,62-01-72-02467,6119022,,,15,,,,,,,,,,N,,,,,OTPI,,,N,,N,,2022-03-29T07:43:43,,,,,,,,,,,N,,,,,,,1997,,,,,,,,N,,,FARME,,,,9.77987E+12,,,LRISK,,MRS,BHARATI,,,,,,,,,,,,,,Sub Class A,,9,N,7,,,,,,,,,,,,,1,,,,,OTH,,,N,,2,RC1911630,,,,,,,,,,,,,,,,,,,AGRICULTURE INCOME,A,,,,Retail_Customer_GE=Y|Retail_Customer_DE=Y,,,IDTypeR7,1,BAANI,,BHERI MUNICIPALITY,,2022-03-29T07:43:42,7,,,N,,INFENG,N,,,,,,,,,,,,,,,,BHARATI,,,,N,,,,,,,,,,,,,,,,,2022-03-29T07:43:43,3,,,N,HINDU,,,,,,,,,,,,Normal,,INFENG,,,Y,na@nicasiabank.com,B8,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HINDU,,Y,,,,2022-03-29T07:43:43,,,,,,,,,,,,,,,400138,19,,,,,,,,,,,,,,,,,,,INDIV,CRM,1,,,,,,N,,N,C,,,,7,,,,,Preferential Banking,,,Mailing,,,,AGRICULTURE INCOME,,,,,COMMEML,CELLPH,,,,,,,,,CLSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-29T00:00:00.000000,,,,,,,,2057-09-15T00:00:00.000000,,,,,,,,,,29:18.6
DLNIND8118014,R16155515,Nawraj,Hari,Regmi,1970-11-30T00:00:00.000000,INDIVIDUAL,M,TRUE,,,nawraj229@gmail.com,-9842416390,,,,,977000,POKHA,,,,MANA GAUCHAN,,+977()061521742,KASKI,,,,,,SATIS,GAN,,OTH,2022-12-23T19:20:04,,,,,,,,,,1,,,NP,,,,,,,,,,,R16155515,,N,FINADM,N,,Account,,TAX6,,,,,,,,,,,,,,,,,,,,,SLA1,,135719,1189943,,,30,,NORMA,,,,,,,,N,,,,,,,,N,,N,,2020-12-10T18:19:54,,,,,,,,,,,N,,,,,,,1970,,NPR,,,,,Y,N,,,BUSIN,,,,9.77985E+12,+977()061521742,2013-06-28T12:00:00.000000,LRISK,,MRS,MANA GAUCH,,,,,,,,,,,,,,Sub Class A,,11,N,400139,N,,,,,,,,,,,R16155515,1,,SATIS,,,OTH,,,N,,402691,16155515,,A,,,,,,,,,,,,,,,,,.,A,,,N,Retail_Customer_GE=Y|Retail_Customer_DE=Y,,,National Card Number,400000,"MAHENDRAPOOL-4, POKHARA",,POKHARA,,2013-06-25T22:30:41,1,,,N,,INFENG,N,,,,KNOWB,,,,,,,,,,,,MANA GAUCHAN,,,,N,,,,,,,,,,,,,,,,,2020-12-10T18:19:54,3,,,N,HINDU,,6.1,,,,,,,,,,,,INFENG,,,Y,,16,,,,,,,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HINDU,,Y,,,,2020-12-10T18:19:54,SELFE,135719,,,,,,,,,,,,,400138,19,,,,,,,,,N,,,1,,,,,,,INDIV,SYSTEM,,,,,,,N,,N,E,2020-12-10T18:11:37,,0,,,,,,Preferential Banking,,,Mailing,,,,,,,,,,COMMPH1,,,,,,,,,CLSA,,N,,,,,,,N,N,,,,N,,NORMA,,,,M/S,,,SELFE,INDIV,,,,N,,,,,,,,,,,,,,,400139,2013-06-26T00:00:00.000000,,,,N,,,,2030-11-30T12:00:00.000000,,,,,,,,,,29:18.6
DLNIND1790828,R01731860,Keith,Bhakta,Rai,1979-03-03T00:00:00.000000,INDIVIDUAL,M,FALSE,,,keith784@gmail.com,-9861406280,,,,,97700,JHAPA,,,,GANESH PRASAD SHIWAKOTI,,,JHAPA,,,,,,,MEC,,,2022-12-23T19:20:04,,,,,,,,,,1,,,NP,,,,,,,,,,,R01731860,,N,FINADM,N,,Account,,TAX6,,,,,,,,,,,,,,,,,,,,,SLA1,,823110656,5722511,,,3,,,,,,,,,,N,,,,,PSAGR,,,N,,N,,2022-02-17T12:53:15,,,,,,,,,,,N,,,,,,,1979,,,,,,,,N,,,SERVI,,,,9.77982E+12,,,LRISK,,MR,GANESH,,,,,,,,,,,,,,Sub Class A,,3,N,7,,,,,,,,,,,,,1,,,,,OTH,,,N,,2,RC1731973,,,,,,,,,,,,,,,,,,,TRANSACTION VOLUME,A,,,,Retail_Customer_GE=Y|Retail_Customer_DE=Y,,,IDTypeR7,1,SANGEET MARG,,BIRTAMOD MUNICIPALITY,,2022-02-17T12:53:15,7,,,N,,INFENG,N,,,,,,,,,,,,,,,,GANESH,,,,N,,,,,,,,,,,,,,,,,2022-02-17T12:53:15,3,,,N,HINDU,,,,,,,,,,,,Normal,,INFENG,,,Y,maya3k@gmail.com,9,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HINDU,,Y,,,,2022-02-17T12:53:15,,,,,,,,,,,,,,,400138,19,,,,,,,,,,,,,,,,,,,INDIV,CRM,1,,,,,,N,,N,C,,,,7,,,,,Preferential Banking,,,Mailing,,,,FOREIGN EMPLOYMENT,,,,,COMMEML,CELLPH,,,,,,,,,CLSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-16T00:00:00.000000,,,,,,,,2039-03-03T00:00:00.000000,,,,,,,,,,29:18.6
DLNIND8078970,R01562055,Bajrangi,Bipin,Poudel,1989-11-25T00:00:00.000000,INDIVIDUAL,M,TRUE,,105959502,bajrangi851@gmail.com,-9854813876,,,,,97700,BHAKT,,,,PRABAL ARYAL,,,BHAKT,,,,,,,BAG,,,2024-07-22T16:44:53,,,,,,,,,,1,,,NP,,,,,,,,,,,R01562055,,N,FINADM,N,,Account,,TAX6,,,,,,,,,,,,,,,,,,,,,SLA1,,41071,5299018,,,25,,,,,,,,,,N,,,,,PSAGR,,,N,,N,,2024-07-22T16:44:53,,,,,,,,,,,N,,,,,,,1989,,,,,,,Y,N,,,SERVI,,,,9.77984E+12,,,LRISK,,MR,PRABAL,,,,,,,,,,,,,,Sub Class A,,11,N,7,,,,,,,,,,,,,1,,,,,OTH,,,N,,2,RC1562168,,A,,,,,,,,,,,,,,,,,INCOME SOURCE IDENTIFIED,A,,,N,Retail_Customer_GE=Y|Retail_Customer_DE=Y,,,IDTypeR7,1,NAYATHIMI,,SURYABINAYAK MUNICIPALITY,,2021-11-19T14:43:58,7,,,N,,INFENG,N,,,,,,,,,,,,,,,,PRABAL,,,,N,,,,,,,,,,,,,,,,,2024-07-22T16:44:53,5,,,N,HINDU,,6.1,,,,,,,,,,Normal,,INFENG,,,Y,ARYALPRABAL@GMAIL.COM,21,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HINDU,,Y,,,,2024-07-22T16:44:53,,,,,,,,,,,,,,,400138,19,,,,,,,,,N,,,1,,,,,,,INDIV,CRM,1,,,,,,N,,N,E,2024-07-22T16:44:53,,,7,,,,,Preferential Banking,,,Mailing,,,,WORLDLINK COMMUNICATION,,,,,COMMEML,CELLPH,,,,,,,,,CLSA,,,,,,,,,N,N,,,,,,,,,,,,,,INDIV,,,,,,,,,,,,,,,,,,,416226,2021-11-18T00:00:00.000000,,,,N,,,,2049-11-25T12:00:00.000000,,,,,,,,,,29:18.6
DLNLEG6965583,R23114400,,,,1900-01-01T00:00:00.000000,LEGAL,,,,301821526,unknown506@outlook.com,-9818646074,,,,,0,DHARA,,,,BIOMED INTTERNATIONAL  PVT LTD,,,KOSHI,,,,,,SATIS,KOS,16,RSK3,2022-12-23T19:20:04,0,,,,,,,,,1,,6954,NP,,,,,,,,,,,,,N,FINADM,,,,,TAX15,,,,,,,,,,,,,,,,,,,,,,,,1716192,,,,,NORMA,,,,,,,,N,,,,,,,,N,,,,,,,,,,,,,,16,N,,,,,,,,,NPR,,,,,,,,,NOT A,,,,,,,H1,,M/S,BIOMED,,,,,,,,,,,,,,Sub Class A,,,,400139,,,,,,,,,,,,,2,,,,,,,,Y,,400379,23114400,,,,,75,,,,,,,,,,,,LRISK,,,A,,,,,TAX15,,,400000,.,,DHARAN,,2013-06-25T22:28:57,2,,,,,,N,,,,KNOWB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-12T12:01:05,,,,N,,,,,,,,,,,,,,COMPLIANCE RISK UPGRADE,INFENG,BIOMED INTTERNATIONAL  PVT LTD,,Y,,23,,,,,,,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,N,,16,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,M/S,,,,,,19,,,,,,,,,,,,,,,,,,,PRIVA,,,,,2013-06-26T12:00:00.000000,,,,,,,,,0,,,,,,Preferential Banking,,,Mailing,,,IBD,,,,,,,,,,,,,,,,Class A,,N,,,,,,,,,,,,,,,,,,,,,,PRIVA,,,,,,,,,,,,,,,,,,,,2013-06-26T00:00:00.000000,,,,N,,,,,,,,,,,,,,29:18.6
DLNLEG1808771,C00004456,BARDIYA SECURITY PVT. LTD.,,,2019-02-07T00:00:00.000000,LEGAL,,,,,bardiyasecurity199@outlook.com,-9883944588,,,,,.,KANCH,,,,RAMKO GHAR DEKHI ODA 7 JODNE SADAK GRAVEL UPAVOKTA SAMITI,,,KANCH,,,,,,,SET,16,,2022-12-23T19:20:04,0,,,,,,,,,1,,76580,NP,,,,,,,,,,,C00004456,,N,FINADM,,,,,TAX15,,,,,,,,,,,,,,,,,,,,,SLA2,,,2118803,,,,,NORMA,,,,,,,,,,,,,,,,N,,,,2019-02-07T11:47:22,,,,,,,,,,16,N,,,,,,,,,NPR,,,,,,,,,,,,,,,,,,M/S,RAMKO GHAR,,,,,,,,,,,,,,Sub Class A,,,,403716,,,,,,,,,,,,,,,,,,,,,N,,402027,CC4456,,,,,,,,,,,,,,,,,,,,A,,,,,TAX15,,,,SISAIYA,,BEDKOT,,2019-02-07T11:47:22,403716,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-07T12:05:10,1,,,,,,,,,,,,,,,,,BELOW TRANSACTION,INFENG,,,,,I5,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,M/S,,,,,,,,,,,,,,,,,,,,,,,,,USTS,,,,,,,,,,,,,,,,,,,,,,,Registered,,,,,,,,,,,,,,,,,,,Class A,,,,,,,,,,,,,,,,,,,,,,,,USTS,,,,,,,,,,,,,,,,,,,,2019-02-07T00:00:00.000000,,,,N,,,,,,,,,,,,,,29:18.6
DLNLEG5702000,R08272460,SAGARMATHA CLOTHING PVT. LTD.,,,1900-01-01T00:00:00.000000,LEGAL,,,,304298275,sagarmathaclothing690@outlook.com,-9890341575,,,,,0,BHAKT,,,,CRYSTAL OFFSET PRESS,,,BHAKT,,,,,,SATIS,BAG,16,OTH,2022-12-23T19:20:04,0,,,,,,,,,1,,8905,NP,,,,,,,,,,,,,N,FINADM,,,,,TAX15,,,,,,,,,,,,,,,,,,,,,,,,1727601,,,,,,,,,,,,,N,,,,,,,,N,,,,,,,,,,,,,,16,N,,,,,,,,,NPR,,,,,,,,,,,,,,,,LRISK,,M/S,CRYSTAL OF,,,,,,,,,,,,,,Sub Class A,,,,400139,,,,,,,,,,,,,2,,,,,,,,N,,402867,8272460,,,,,NGRP,,,,,,,,,,,,LRISK,,,A,,,,,TAX15,,,400000,.,,BHAKTAPUR,,2013-06-25T22:33:07,2,,,,,,N,,,,KNOWB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-06T18:26:00.000000,,,,N,,,,,,,,,,,,,,,INFENG,,,Y,,8,,,,,,,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,N,,16,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,M/S,,,,,,19,,,,,,,,,,,,,,,,,,,PARTN,,,,,2013-06-26T12:00:00.000000,,,,,,,,,0,,,,,,Preferential Banking,,,Registered,,,IBD,,,,,,,,,,,,,,,,Class A,,N,,,,,,,,,,,,,,,,,,,,,,PARTN,,,,,,,,,,,,,,,,,,,,2013-06-26T00:00:00.000000,,,,N,,,,,,,,,,,,,,29:18.6
